Weekly users over time
Date,Weekly users
7/31/24,15343
8/1/24,15203
8/2/24,14718
8/3/24,14569
8/4/24,14905
8/5/24,15052
8/6/24,15087
8/7/24,14979
8/8/24,14858
8/9/24,14535
8/10/24,14243
8/11/24,14503
8/12/24,14820
8/13/24,14802
8/14/24,14784
8/15/24,14594
8/16/24,14066
8/17/24,13943
8/18/24,14256
8/19/24,14618
8/20/24,14637
8/21/24,14394
8/22/24,14448
8/23/24,14131
8/24/24,13981
8/25/24,14281
8/26/24,14580
8/27/24,14667
8/28/24,14742
8/29/24,14850
8/30/24,14541
8/31/24,14388
9/1/24,14662
9/2/24,14855
9/3/24,14918
9/4/24,14860
9/5/24,14610
9/6/24,14194
9/7/24,14091
9/8/24,14299
9/9/24,14613
9/10/24,14648
9/11/24,14648
9/12/24,14575
9/13/24,14145
9/14/24,14038
9/15/24,14310
9/16/24,14622
9/17/24,14746
9/18/24,14757
9/19/24,14562
9/20/24,14178
9/21/24,13983
9/22/24,14221
9/23/24,14491
9/24/24,14536
9/25/24,14485
9/26/24,14406
9/27/24,14088
9/28/24,13910
9/29/24,14285
9/30/24,14404
10/1/24,14434
10/2/24,14386
10/3/24,14419
10/4/24,14075
10/5/24,13928
10/6/24,14179
10/7/24,14349
10/8/24,14318
10/9/24,14567
10/10/24,14448
10/11/24,14022
10/12/24,13837
10/13/24,14270
10/14/24,14685
10/15/24,14577
10/16/24,14235
10/17/24,14196
10/18/24,13943
10/19/24,13857
10/20/24,14193
10/21/24,14380
10/22/24,14395
10/23/24,14376
10/24/24,14274
10/25/24,13824
10/26/24,13657
10/27/24,13999
10/28/24,14126
10/29/24,14147
10/30/24,14018
10/31/24,13834
11/1/24,13349
11/2/24,13223
11/3/24,13587
11/4/24,13805
11/5/24,13820
11/6/24,13753
11/7/24,13778
11/8/24,13640
11/9/24,13560
11/10/24,13929
11/11/24,14049
11/12/24,14091
11/13/24,14098
11/14/24,14113
11/15/24,13775
11/16/24,13677
11/17/24,14053
11/18/24,14338
11/19/24,14384
11/20/24,14322
11/21/24,14211
11/22/24,13852
11/23/24,13636
11/24/24,14009
11/25/24,14208
11/26/24,14203
11/27/24,14176
11/28/24,14037
11/29/24,13452
11/30/24,13342
12/1/24,13758
12/2/24,13866
12/3/24,13918
12/4/24,13882
12/5/24,13733
12/6/24,13377
12/7/24,13284
12/8/24,13679
12/9/24,13761
12/10/24,13771
12/11/24,13772
12/12/24,13874
12/13/24,13455
12/14/24,13351
12/15/24,13775
12/16/24,13992
12/17/24,13733
12/18/24,13642
12/19/24,13227
12/20/24,12601
12/21/24,12446
12/22/24,12680
12/23/24,12871
12/24/24,12610
12/25/24,12128
12/26/24,11459
12/27/24,10464
12/28/24,10286
12/29/24,10540
12/30/24,10442
12/31/24,10011
1/1/25,10313
1/2/25,10810
1/3/25,10687
1/4/25,10575
1/5/25,11198
1/6/25,11848
1/7/25,12257
1/8/25,12857
1/9/25,12967
1/10/25,12695
1/11/25,12646
1/12/25,13013
1/13/25,13229
1/14/25,13346
1/15/25,13377
1/16/25,13435
1/17/25,12990
1/18/25,12905
1/19/25,13352
1/20/25,13464
1/21/25,13538
1/22/25,13656
1/23/25,13600
1/24/25,13210
1/25/25,13097
1/26/25,13384
1/27/25,13587
1/28/25,13523
1/29/25,13425
1/30/25,13224
1/31/25,12719
2/1/25,12599
2/2/25,13039
2/3/25,13079
2/4/25,13127
2/5/25,13027
2/6/25,12743
2/7/25,12394
2/8/25,12297
2/9/25,12677
2/10/25,12921
2/11/25,12887
2/12/25,12918
2/13/25,12563
2/14/25,12396
2/15/25,12308
2/16/25,12358
2/17/25,12313
2/18/25,12343
2/19/25,12241
2/20/25,12610
2/21/25,12212
2/22/25,12039
2/23/25,12424
2/24/25,12649
2/25/25,12704
2/26/25,12642
2/27/25,12517
2/28/25,12163
3/1/25,12077
3/2/25,12489
3/3/25,12796
3/4/25,12716
3/5/25,12605
3/6/25,12432
3/7/25,12015
3/8/25,11925
3/9/25,12267
3/10/25,12275
3/11/25,12321
3/12/25,12266
3/13/25,12268
3/14/25,11832
3/15/25,11677
3/16/25,11935
3/17/25,12149
3/18/25,11980
3/19/25,11900
3/20/25,11705
3/21/25,11465
3/22/25,11394
3/23/25,11678
3/24/25,12072
3/25/25,11991
3/26/25,11832
3/27/25,11765
3/28/25,11387
3/29/25,11294
3/30/25,11481
3/31/25,11506
4/1/25,11492
4/2/25,11494
4/3/25,11438
4/4/25,11154
4/5/25,11039
4/6/25,11267
4/7/25,11581
4/8/25,11515
4/9/25,11509
4/10/25,11460
4/11/25,11046
4/12/25,10945
4/13/25,11265
4/14/25,11384
4/15/25,11364
4/16/25,11250
4/17/25,10989
4/18/25,10518
4/19/25,10375
4/20/25,10613
4/21/25,10888
4/22/25,10915
4/23/25,10625
4/24/25,10485
4/25/25,10323
4/26/25,10215
4/27/25,10511
4/28/25,10805
4/29/25,10921
4/30/25,10836
5/1/25,10642
5/2/25,10320
5/3/25,10203
5/4/25,10424
5/5/25,10708
5/6/25,0
