Weekly users over time
Date,Weekly users
6/9/21,71
6/10/21,69
6/11/21,73
6/12/21,75
6/13/21,72
6/14/21,73
6/15/21,69
6/16/21,72
6/17/21,64
6/18/21,63
6/19/21,64
6/20/21,68
6/21/21,74
6/22/21,69
6/23/21,70
6/24/21,68
6/25/21,69
6/26/21,68
6/27/21,69
6/28/21,76
6/29/21,75
6/30/21,79
7/1/21,73
7/2/21,73
7/3/21,72
7/4/21,73
7/5/21,78
7/6/21,77
7/7/21,83
7/8/21,74
7/9/21,75
7/10/21,74
7/11/21,74
7/12/21,76
7/13/21,71
7/14/21,73
7/15/21,71
7/16/21,72
7/17/21,72
7/18/21,69
7/19/21,66
7/20/21,69
7/21/21,67
7/22/21,67
7/23/21,66
7/24/21,65
7/25/21,64
7/26/21,64
7/27/21,61
7/28/21,68
7/29/21,63
7/30/21,65
7/31/21,64
8/1/21,66
8/2/21,69
8/3/21,59
8/4/21,59
8/5/21,59
8/6/21,55
8/7/21,55
8/8/21,55
8/9/21,52
8/10/21,57
8/11/21,56
8/12/21,58
8/13/21,58
8/14/21,59
8/15/21,64
8/16/21,63
8/17/21,67
8/18/21,67
8/19/21,67
8/20/21,64
8/21/21,63
8/22/21,62
8/23/21,64
8/24/21,62
8/25/21,60
8/26/21,61
8/27/21,62
8/28/21,62
8/29/21,64
8/30/21,64
8/31/21,69
9/1/21,67
9/2/21,68
9/3/21,70
9/4/21,69
9/5/21,69
9/6/21,67
9/7/21,66
9/8/21,68
9/9/21,71
9/10/21,72
9/11/21,71
9/12/21,73
9/13/21,67
9/14/21,69
9/15/21,71
9/16/21,76
9/17/21,76
9/18/21,78
9/19/21,80
9/20/21,85
9/21/21,123
9/22/21,153
9/23/21,185
9/24/21,213
9/25/21,216
9/26/21,233
9/27/21,284
9/28/21,320
9/29/21,369
9/30/21,412
10/1/21,440
10/2/21,446
10/3/21,495
10/4/21,596
10/5/21,636
10/6/21,686
10/7/21,745
10/8/21,798
10/9/21,805
10/10/21,846
10/11/21,904
10/12/21,972
10/13/21,1009
10/14/21,1017
10/15/21,979
10/16/21,1029
10/17/21,1103
10/18/21,1187
10/19/21,1336
10/20/21,1466
10/21/21,1522
10/22/21,1584
10/23/21,1599
10/24/21,1577
10/25/21,1617
10/26/21,1841
10/27/21,1817
10/28/21,1722
10/29/21,1687
10/30/21,1628
10/31/21,1599
11/1/21,1577
11/2/21,1544
11/3/21,1477
11/4/21,1419
11/5/21,1413
11/6/21,1417
11/7/21,1460
11/8/21,1455
11/9/21,1462
11/10/21,1540
11/11/21,1611
11/12/21,1669
11/13/21,1700
11/14/21,1733
11/15/21,1780
11/16/21,1852
11/17/21,1880
11/18/21,1913
11/19/21,1910
11/20/21,1901
11/21/21,1904
11/22/21,1941
11/23/21,1939
11/24/21,1902
11/25/21,1920
11/26/21,1909
11/27/21,1916
11/28/21,1911
11/29/21,1894
11/30/21,1841
12/1/21,1785
12/2/21,1710
12/3/21,1656
12/4/21,1648
12/5/21,1619
12/6/21,1652
12/7/21,1657
12/8/21,1641
12/9/21,1618
12/10/21,1604
12/11/21,1598
12/12/21,1610
12/13/21,1650
12/14/21,1704
12/15/21,1762
12/16/21,1767
12/17/21,1780
12/18/21,1771
12/19/21,1786
12/20/21,1805
12/21/21,1779
12/22/21,1775
12/23/21,1759
12/24/21,1727
12/25/21,1718
12/26/21,1709
12/27/21,1708
12/28/21,1695
12/29/21,1639
12/30/21,1561
12/31/21,1545
1/1/22,1544
1/2/22,1555
1/3/22,1631
1/4/22,1663
1/5/22,1690
1/6/22,1685
1/7/22,1670
1/8/22,1667
1/9/22,1700
1/10/22,1733
1/11/22,1748
1/12/22,1788
1/13/22,1797
1/14/22,1780
1/15/22,1761
1/16/22,1777
1/17/22,1803
1/18/22,1832
1/19/22,1881
1/20/22,1913
1/21/22,1935
1/22/22,1937
1/23/22,1959
1/24/22,1999
1/25/22,2021
1/26/22,2122
1/27/22,2254
1/28/22,2420
1/29/22,2502
1/30/22,2564
1/31/22,3043
2/1/22,3066
2/2/22,4186
2/3/22,3609
2/4/22,3468
2/5/22,3490
2/6/22,3572
2/7/22,3315
2/8/22,3311
2/9/22,3492
2/10/22,5781
2/11/22,7816
2/12/22,7901
2/13/22,7978
2/14/22,8042
2/15/22,7816
2/16/22,7690
2/17/22,5580
2/18/22,3283
2/19/22,3089
2/20/22,2967
2/21/22,2903
2/22/22,3021
2/23/22,3108
2/24/22,3218
2/25/22,3300
2/26/22,3304
2/27/22,3333
2/28/22,3364
3/1/22,3345
3/2/22,3546
3/3/22,3633
3/4/22,3579
3/5/22,3689
3/6/22,3819
3/7/22,3913
3/8/22,3957
3/9/22,3871
3/10/22,3643
3/11/22,3511
3/12/22,3388
3/13/22,3315
3/14/22,3314
3/15/22,3385
3/16/22,3374
3/17/22,3393
3/18/22,3400
3/19/22,3394
3/20/22,3388
3/21/22,3437
3/22/22,3496
3/23/22,3537
3/24/22,3605
3/25/22,3614
3/26/22,3637
3/27/22,3661
3/28/22,3770
3/29/22,3810
3/30/22,3891
3/31/22,3963
4/1/22,3961
4/2/22,3965
4/3/22,3994
4/4/22,4050
4/5/22,4070
4/6/22,4083
4/7/22,4071
4/8/22,3988
4/9/22,3969
4/10/22,3979
4/11/22,4127
4/12/22,4352
4/13/22,4535
4/14/22,4650
4/15/22,4805
4/16/22,4810
4/17/22,4845
4/18/22,5058
4/19/22,5225
4/20/22,5238
4/21/22,5224
4/22/22,5304
4/23/22,5298
4/24/22,5351
4/25/22,5587
4/26/22,5716
4/27/22,5766
4/28/22,5838
4/29/22,5825
4/30/22,5818
5/1/22,5825
5/2/22,5769
5/3/22,5779
5/4/22,5800
5/5/22,5839
5/6/22,5613
5/7/22,5555
5/8/22,5649
5/9/22,5798
5/10/22,5868
5/11/22,5968
5/12/22,6025
5/13/22,6232
5/14/22,6264
5/15/22,6321
5/16/22,6335
5/17/22,6400
5/18/22,6377
5/19/22,6380
5/20/22,6260
5/21/22,6240
5/22/22,6277
5/23/22,6458
5/24/22,6502
5/25/22,6589
5/26/22,6550
5/27/22,6515
5/28/22,6442
5/29/22,6471
5/30/22,6519
5/31/22,6659
6/1/22,6583
6/2/22,6596
6/3/22,6410
6/4/22,6418
6/5/22,6839
6/6/22,7417
6/7/22,7750
6/8/22,8002
6/9/22,7990
6/10/22,8057
6/11/22,8028
6/12/22,8104
6/13/22,8331
6/14/22,8490
6/15/22,8855
6/16/22,9324
6/17/22,9316
6/18/22,9265
6/19/22,9401
6/20/22,9594
6/21/22,9714
6/22/22,9812
6/23/22,9829
6/24/22,9682
6/25/22,9665
6/26/22,9636
6/27/22,9730
6/28/22,9842
6/29/22,9814
6/30/22,9568
7/1/22,9201
7/2/22,9107
7/3/22,9265
7/4/22,9377
7/5/22,9327
7/6/22,9499
7/7/22,9583
7/8/22,9555
7/9/22,9539
7/10/22,9596
7/11/22,9794
7/12/22,9835
7/13/22,9941
7/14/22,9797
7/15/22,9622
7/16/22,9550
7/17/22,9646
7/18/22,9791
7/19/22,9813
7/20/22,9712
7/21/22,9599
7/22/22,9397
7/23/22,9347
7/24/22,9496
7/25/22,9563
7/26/22,9685
7/27/22,9779
7/28/22,9865
7/29/22,9948
7/30/22,10214
7/31/22,10374
8/1/22,10614
8/2/22,10740
8/3/22,10596
8/4/22,11046
8/5/22,10703
8/6/22,10326
8/7/22,10448
8/8/22,10709
8/9/22,11063
8/10/22,11310
8/11/22,10889
8/12/22,10781
8/13/22,10731
8/14/22,10807
8/15/22,11095
8/16/22,11319
8/17/22,11323
8/18/22,11399
8/19/22,11038
8/20/22,10975
8/21/22,11100
8/22/22,11088
8/23/22,10908
8/24/22,11018
8/25/22,10995
8/26/22,10861
8/27/22,10781
8/28/22,10923
8/29/22,11182
8/30/22,11316
8/31/22,11264
9/1/22,11616
9/2/22,11573
9/3/22,11567
9/4/22,11771
9/5/22,11863
9/6/22,11912
9/7/22,12038
9/8/22,11635
9/9/22,11388
9/10/22,11318
9/11/22,11501
9/12/22,11838
9/13/22,11987
9/14/22,12046
9/15/22,12208
9/16/22,12147
9/17/22,12055
9/18/22,12213
9/19/22,12376
9/20/22,12314
9/21/22,11995
9/22/22,11837
9/23/22,11446
9/24/22,11409
9/25/22,11428
9/26/22,11492
9/27/22,11464
9/28/22,11629
9/29/22,11637
9/30/22,11408
10/1/22,11323
10/2/22,11449
10/3/22,11631
10/4/22,11822
10/5/22,11792
10/6/22,12104
10/7/22,12352
10/8/22,12261
10/9/22,12466
10/10/22,12760
10/11/22,12946
10/12/22,12895
10/13/22,12586
10/14/22,11990
10/15/22,11889
10/16/22,12124
10/17/22,12325
10/18/22,12189
10/19/22,12225
10/20/22,12102
10/21/22,11888
10/22/22,11839
10/23/22,11880
10/24/22,11888
10/25/22,11905
10/26/22,11925
10/27/22,12051
10/28/22,11775
10/29/22,11638
10/30/22,11770
10/31/22,12080
11/1/22,12155
11/2/22,12138
11/3/22,12260
11/4/22,11983
11/5/22,11952
11/6/22,12072
11/7/22,12188
11/8/22,12785
11/9/22,12923
11/10/22,13021
11/11/22,12863
11/12/22,12757
11/13/22,12897
11/14/22,13119
11/15/22,12905
11/16/22,12851
11/17/22,12734
11/18/22,12438
11/19/22,12329
11/20/22,12504
11/21/22,12840
11/22/22,13006
11/23/22,13030
11/24/22,12977
11/25/22,12597
11/26/22,12448
11/27/22,12572
11/28/22,12872
11/29/22,12862
11/30/22,12980
12/1/22,13020
12/2/22,12822
12/3/22,12728
12/4/22,12859
12/5/22,12978
12/6/22,13030
12/7/22,13042
12/8/22,12980
12/9/22,12660
12/10/22,12585
12/11/22,12713
12/12/22,12848
12/13/22,12876
12/14/22,12884
12/15/22,13005
12/16/22,12771
12/17/22,12709
12/18/22,12867
12/19/22,13066
12/20/22,13046
12/21/22,12846
12/22/22,12610
12/23/22,12017
12/24/22,11862
12/25/22,11957
12/26/22,11731
12/27/22,11583
12/28/22,11365
12/29/22,10814
12/30/22,9937
12/31/22,9737
1/1/23,9976
1/2/23,10555
1/3/23,11310
1/4/23,11661
1/5/23,11865
1/6/23,11819
1/7/23,11809
1/8/23,12090
1/9/23,12659
1/10/23,12983
1/11/23,13094
1/12/23,13137
1/13/23,13048
1/14/23,12961
1/15/23,13071
1/16/23,13085
1/17/23,13101
1/18/23,13173
1/19/23,13159
1/20/23,13150
1/21/23,13081
1/22/23,13309
1/23/23,13585
1/24/23,13583
1/25/23,13585
1/26/23,13559
1/27/23,13070
1/28/23,12931
1/29/23,13152
1/30/23,13406
1/31/23,13540
2/1/23,13586
2/2/23,13652
2/3/23,13510
2/4/23,13407
2/5/23,13665
2/6/23,14140
2/7/23,14243
2/8/23,14232
2/9/23,14266
2/10/23,14003
2/11/23,13927
2/12/23,14015
2/13/23,13960
2/14/23,13991
2/15/23,14094
2/16/23,14091
2/17/23,13852
2/18/23,13761
2/19/23,13967
2/20/23,14065
2/21/23,14121
2/22/23,14075
2/23/23,13973
2/24/23,13701
2/25/23,13607
2/26/23,13796
2/27/23,14068
2/28/23,14132
3/1/23,14268
3/2/23,14311
3/3/23,14098
3/4/23,14024
3/5/23,14320
3/6/23,14720
3/7/23,14795
3/8/23,14935
3/9/23,14903
3/10/23,14888
3/11/23,14826
3/12/23,14880
3/13/23,14965
3/14/23,14914
3/15/23,14894
3/16/23,14782
3/17/23,14382
3/18/23,14329
3/19/23,14358
3/20/23,14370
3/21/23,14502
3/22/23,14517
3/23/23,14554
3/24/23,14333
3/25/23,14258
3/26/23,14420
3/27/23,14750
3/28/23,14753
3/29/23,14840
3/30/23,14841
3/31/23,14536
4/1/23,14439
4/2/23,14576
4/3/23,14718
4/4/23,14673
4/5/23,14629
4/6/23,14497
4/7/23,14056
4/8/23,13972
4/9/23,14096
4/10/23,14254
4/11/23,14286
4/12/23,14329
4/13/23,14252
4/14/23,14199
4/15/23,14159
4/16/23,14280
4/17/23,14623
4/18/23,14797
4/19/23,14833
4/20/23,14800
4/21/23,14542
4/22/23,14418
4/23/23,14584
4/24/23,14694
4/25/23,14668
4/26/23,14751
4/27/23,14685
4/28/23,14479
4/29/23,14387
4/30/23,14433
5/1/23,14390
5/2/23,14494
5/3/23,14439
5/4/23,14253
5/5/23,13808
5/6/23,13715
5/7/23,13972
5/8/23,14566
5/9/23,14631
5/10/23,14758
5/11/23,14711
5/12/23,14550
5/13/23,14444
5/14/23,14607
5/15/23,14832
5/16/23,14865
5/17/23,14857
5/18/23,14694
5/19/23,14266
5/20/23,14181
5/21/23,14364
5/22/23,14491
5/23/23,14483
5/24/23,14458
5/25/23,14414
5/26/23,14148
5/27/23,14072
5/28/23,14234
5/29/23,14193
5/30/23,14247
5/31/23,14328
6/1/23,14199
6/2/23,13950
6/3/23,13899
6/4/23,14003
6/5/23,14318
6/6/23,14423
6/7/23,14395
6/8/23,14374
6/9/23,14112
6/10/23,14039
6/11/23,14204
6/12/23,14368
6/13/23,14397
6/14/23,14326
6/15/23,14354
6/16/23,14133
6/17/23,14067
6/18/23,14199
6/19/23,14347
6/20/23,14381
6/21/23,14413
6/22/23,14346
6/23/23,14043
6/24/23,13970
6/25/23,14103
6/26/23,14315
6/27/23,14412
6/28/23,14460
6/29/23,14457
6/30/23,13994
7/1/23,13889
7/2/23,14004
7/3/23,14170
7/4/23,14114
7/5/23,14104
7/6/23,14055
7/7/23,13627
7/8/23,13501
7/9/23,13631
7/10/23,13906
7/11/23,14079
7/12/23,14146
7/13/23,14157
7/14/23,13928
7/15/23,13825
7/16/23,13947
7/17/23,14136
7/18/23,14205
7/19/23,14078
7/20/23,13986
7/21/23,13783
7/22/23,13670
7/23/23,13819
7/24/23,14055
7/25/23,14139
7/26/23,14224
7/27/23,14156
7/28/23,13940
7/29/23,13830
7/30/23,13967
7/31/23,14202
8/1/23,14267
8/2/23,14239
8/3/23,14180
8/4/23,13884
8/5/23,13808
8/6/23,13924
8/7/23,14056
8/8/23,14147
8/9/23,14193
8/10/23,14134
8/11/23,13784
8/12/23,13734
8/13/23,13930
8/14/23,14056
8/15/23,13983
8/16/23,14035
8/17/23,14041
8/18/23,13567
8/19/23,13433
8/20/23,13641
8/21/23,13901
8/22/23,14145
8/23/23,14228
8/24/23,14139
8/25/23,13813
8/26/23,13730
8/27/23,13926
8/28/23,14127
8/29/23,14024
8/30/23,13943
8/31/23,13881
9/1/23,13552
9/2/23,13476
9/3/23,13624
9/4/23,13724
9/5/23,13769
9/6/23,13784
9/7/23,13726
9/8/23,13446
9/9/23,13369
9/10/23,13524
9/11/23,13766
9/12/23,13777
9/13/23,13667
9/14/23,13431
9/15/23,13210
9/16/23,13141
9/17/23,13265
9/18/23,13417
9/19/23,13492
9/20/23,13465
9/21/23,13395
9/22/23,13143
9/23/23,13054
9/24/23,13242
9/25/23,13504
9/26/23,13621
9/27/23,13606
9/28/23,13460
9/29/23,13089
9/30/23,12990
10/1/23,13102
10/2/23,13210
10/3/23,13276
10/4/23,13248
10/5/23,13166
10/6/23,12951
10/7/23,12871
10/8/23,13086
10/9/23,13959
10/10/23,14458
10/11/23,14896
10/12/23,15322
10/13/23,15104
10/14/23,15039
10/15/23,15223
10/16/23,15558
10/17/23,15612
10/18/23,15750
10/19/23,15612
10/20/23,15331
10/21/23,15266
10/22/23,15444
10/23/23,15527
10/24/23,15429
10/25/23,15481
10/26/23,15389
10/27/23,15131
10/28/23,15040
10/29/23,15199
10/30/23,15376
10/31/23,15674
11/1/23,15737
11/2/23,15646
11/3/23,15396
11/4/23,15362
11/5/23,15540
11/6/23,15759
11/7/23,15519
11/8/23,15373
11/9/23,15368
11/10/23,15136
11/11/23,15015
11/12/23,15173
11/13/23,15197
11/14/23,15133
11/15/23,15287
11/16/23,15272
11/17/23,14752
11/18/23,14686
11/19/23,14932
11/20/23,15251
11/21/23,15266
11/22/23,14941
11/23/23,14402
11/24/23,13754
11/25/23,13668
11/26/23,13813
11/27/23,13842
11/28/23,13485
11/29/23,13465
11/30/23,13495
12/1/23,13376
12/2/23,13282
12/3/23,13387
12/4/23,13739
12/5/23,13921
12/6/23,13924
12/7/23,13837
12/8/23,13393
12/9/23,13296
12/10/23,13469
12/11/23,13671
12/12/23,13762
12/13/23,13858
12/14/23,13995
12/15/23,13892
12/16/23,13819
12/17/23,13970
12/18/23,14022
12/19/23,13926
12/20/23,13781
12/21/23,13343
12/22/23,12598
12/23/23,12453
12/24/23,12452
12/25/23,12055
12/26/23,11691
12/27/23,11421
12/28/23,10817
12/29/23,9833
12/30/23,9708
12/31/23,9725
1/1/24,10259
1/2/24,11274
1/3/24,11616
1/4/24,11852
1/5/24,11804
1/6/24,11746
1/7/24,11966
1/8/24,12739
1/9/24,13148
1/10/24,13345
1/11/24,13508
1/12/24,13454
1/13/24,13397
1/14/24,13568
1/15/24,13706
1/16/24,13663
1/17/24,13701
1/18/24,13664
1/19/24,13433
1/20/24,13359
1/21/24,13517
1/22/24,13796
1/23/24,14004
1/24/24,14174
1/25/24,14120
1/26/24,13800
1/27/24,13667
1/28/24,13862
1/29/24,13977
1/30/24,13999
1/31/24,13908
2/1/24,13883
2/2/24,13757
2/3/24,13717
2/4/24,13875
2/5/24,13968
2/6/24,13962
2/7/24,14010
2/8/24,13936
2/9/24,13665
2/10/24,13592
2/11/24,13692
2/12/24,13844
2/13/24,13796
2/14/24,13812
2/15/24,14503
2/16/24,14313
2/17/24,14272
2/18/24,14504
2/19/24,14546
2/20/24,14482
2/21/24,14390
2/22/24,14207
2/23/24,13807
2/24/24,13743
2/25/24,13885
2/26/24,14044
2/27/24,14050
2/28/24,14095
2/29/24,14084
3/1/24,13821
3/2/24,13761
3/3/24,13953
3/4/24,14077
3/5/24,14085
3/6/24,14069
3/7/24,13926
3/8/24,13603
3/9/24,13525
3/10/24,13657
3/11/24,13823
3/12/24,13865
3/13/24,13949
3/14/24,13973
3/15/24,13692
3/16/24,13587
3/17/24,13689
3/18/24,13965
3/19/24,13971
3/20/24,13903
3/21/24,13824
3/22/24,13520
3/23/24,13435
3/24/24,13475
3/25/24,13537
3/26/24,13483
3/27/24,13410
3/28/24,13294
3/29/24,12738
3/30/24,12667
3/31/24,12784
4/1/24,12941
4/2/24,13105
4/3/24,13210
4/4/24,13122
4/5/24,13037
4/6/24,12981
4/7/24,13089
4/8/24,13262
4/9/24,13163
4/10/24,13218
4/11/24,13150
4/12/24,12769
4/13/24,12682
4/14/24,12737
4/15/24,12974
4/16/24,13070
4/17/24,13079
4/18/24,13184
4/19/24,12848
4/20/24,12773
4/21/24,12951
4/22/24,13145
4/23/24,13077
4/24/24,13085
4/25/24,13068
4/26/24,12909
4/27/24,12825
4/28/24,12959
4/29/24,13083
4/30/24,13015
5/1/24,12878
5/2/24,12799
5/3/24,12536
5/4/24,12468
5/5/24,12621
5/6/24,12858
5/7/24,12825
5/8/24,12953
5/9/24,12841
5/10/24,12652
5/11/24,12558
5/12/24,12684
5/13/24,12786
5/14/24,12835
5/15/24,12815
5/16/24,12792
5/17/24,12407
5/18/24,12308
5/19/24,12402
5/20/24,12357
5/21/24,12322
5/22/24,12174
5/23/24,11993
5/24/24,11694
5/25/24,11589
5/26/24,11644
5/27/24,11786
5/28/24,11930
5/29/24,11938
5/30/24,11897
5/31/24,11688
6/1/24,11608
6/2/24,11723
6/3/24,11954
6/4/24,12054
6/5/24,12040
6/6/24,11940
6/7/24,11711
6/8/24,11627
6/9/24,11679
6/10/24,11848
6/11/24,11787
6/12/24,11697
6/13/24,11765
6/14/24,11559
6/15/24,11443
6/16/24,11572
6/17/24,11646
6/18/24,11649
6/19/24,11599
6/20/24,11408
6/21/24,11166
6/22/24,11083
6/23/24,11212
6/24/24,11324
6/25/24,11422
6/26/24,11451
6/27/24,11492
6/28/24,11305
6/29/24,11230
6/30/24,11343
7/1/24,11461
7/2/24,11543
7/3/24,11489
7/4/24,11352
7/5/24,11055
7/6/24,10986
7/7/24,11063
7/8/24,11279
7/9/24,11374
7/10/24,11430
7/11/24,11470
7/12/24,11324
7/13/24,11257
7/14/24,11358
7/15/24,11447
7/16/24,11447
7/17/24,11333
7/18/24,11228
7/19/24,10949
7/20/24,10853
7/21/24,11019
7/22/24,11255
7/23/24,11302
7/24/24,11287
7/25/24,11078
7/26/24,10847
7/27/24,10740
7/28/24,10861
7/29/24,11070
7/30/24,11127
7/31/24,11131
8/1/24,11058
8/2/24,10867
8/3/24,10792
8/4/24,10921
8/5/24,10998
8/6/24,11048
8/7/24,10933
8/8/24,10970
8/9/24,10764
8/10/24,10681
8/11/24,10769
8/12/24,11110
8/13/24,11203
8/14/24,11109
8/15/24,11012
8/16/24,10710
8/17/24,10621
8/18/24,10752
8/19/24,10954
8/20/24,10972
8/21/24,10910
8/22/24,11060
8/23/24,10850
8/24/24,10793
8/25/24,10929
8/26/24,11148
8/27/24,11229
8/28/24,11169
8/29/24,11175
8/30/24,10903
8/31/24,10771
9/1/24,10905
9/2/24,11090
9/3/24,11211
9/4/24,11194
9/5/24,11143
9/6/24,10919
9/7/24,10802
9/8/24,10898
9/9/24,11270
9/10/24,11312
9/11/24,11275
9/12/24,11263
9/13/24,11018
9/14/24,10932
9/15/24,11061
9/16/24,11149
9/17/24,11110
9/18/24,11049
9/19/24,11058
9/20/24,10802
9/21/24,10693
9/22/24,10867
9/23/24,11063
9/24/24,11142
9/25/24,11182
9/26/24,11195
9/27/24,11023
9/28/24,10908
9/29/24,11016
